longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.23367165434706,32.791943987263814,34.0,2562.0,633.0,1566.0,531.0,3.8574607300950086,184345.0,NEAR OCEAN
-121.07,39.22,52.0,2432.0,495.0,928.0,435.0,2.425,121100.0,INLAND
-120.83,35.33,14.0,4155.0,787.0,2112.0,755.0,4.4766,192700.0,NEAR OCEAN
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0,INLAND
-121.99106919719031,37.34972697338085,26.0,3402.0,1021.0,1708.0,902.0,3.5297691518083236,342207.0,<1H OCEAN
-122.48,37.7,33.0,4167.0,1398.0,2923.0,1314.0,3.049,307000.0,NEAR OCEAN
-119.06,36.07,20.0,2683.0,553.0,1497.0,548.0,1.7031,64600.0,INLAND
-121.84948445959692,37.359874765304816,28.0,5359.0,1527.0,6645.0,1836.0,2.611454659685941,179054.0,<1H OCEAN
-117.95,33.74,25.0,1393.0,243.0,976.0,245.0,5.4485,225200.0,<1H OCEAN
-117.81,33.67,9.0,2435.0,396.0,1194.0,385.0,7.2025,275000.0,<1H OCEAN
-122.19444454135727,37.775321533884025,39.0,1609.0,342.0,906.0,392.0,1.8712268940216552,103810.0,NEAR BAY
-117.97,33.67,25.0,3906.0,660.0,1809.0,622.0,5.6765,265100.0,<1H OCEAN
-116.76,33.46,6.0,1251.0,268.0,544.0,216.0,3.0694,173400.0,INLAND
-117.67,33.66,4.0,10175.0,2181.0,4762.0,1929.0,4.7341,237400.0,<1H OCEAN
-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,181800.0,<1H OCEAN
-117.18,33.02,15.0,3540.0,453.0,1364.0,425.0,13.6623,500001.0,NEAR OCEAN
-117.93927438609933,34.08721780036144,29.0,2688.0,610.0,2424.0,643.0,3.147365503025151,159317.0,INLAND
-121.95578444972286,37.77133781970657,2.0,16458.0,2741.0,5764.0,2529.0,6.624808248710284,355164.0,<1H OCEAN
-122.07,37.59,15.0,3475.0,686.0,2568.0,653.0,4.6211,151400.0,NEAR BAY
-119.54,36.7,20.0,1815.0,375.0,1665.0,357.0,2.2448,58900.0,INLAND
-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,153800.0,<1H OCEAN
-117.9554152765209,34.06015169666907,33.0,2576.0,542.0,1829.0,555.0,3.5838397366285997,156448.0,<1H OCEAN
-119.92,38.91,15.0,3831.0,625.0,984.0,328.0,5.0718,162500.0,INLAND
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,131300.0,INLAND
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,289300.0,NEAR BAY
-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,95600.0,INLAND
-119.82,34.44,28.0,1992.0,531.0,1622.0,509.0,2.7689,228200.0,NEAR OCEAN
-119.14,35.76,30.0,735.0,137.0,421.0,113.0,2.5625,156300.0,INLAND
-118.46378365005782,34.2262595254521,24.0,4427.0,1439.0,2707.0,1298.0,2.7425877735573825,295488.0,<1H OCEAN
-120.69,35.34,16.0,164.0,30.0,542.0,32.0,1.6563,42500.0,NEAR OCEAN
-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,182800.0,<1H OCEAN
-120.69571732961553,37.59688474350669,26.0,1322.0,239.0,582.0,225.0,2.3959437606247462,78799.0,INLAND
-122.08,37.72,31.0,3866.0,531.0,1368.0,521.0,6.187,340400.0,NEAR BAY
-121.76,37.0,21.0,1416.0,269.0,779.0,200.0,3.1987,279800.0,<1H OCEAN
-118.08,33.95,37.0,1743.0,348.0,1328.0,354.0,3.0944,162800.0,<1H OCEAN
-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,500001.0,<1H OCEAN
-121.71809291204654,38.58387819453733,19.0,8696.0,1413.0,4052.0,1471.0,3.901691821313885,155262.0,INLAND
-119.89,36.76,17.0,1987.0,335.0,1152.0,313.0,4.1719,126400.0,INLAND
-122.6802366838056,38.236517003633054,27.0,1290.0,252.0,655.0,236.0,3.556072909622656,306877.0,<1H OCEAN
-117.77,33.85,13.0,5415.0,827.0,2061.0,714.0,7.3681,353100.0,<1H OCEAN
-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.293,207000.0,<1H OCEAN
-122.32,37.55,44.0,2151.0,411.0,849.0,370.0,4.4583,397100.0,NEAR OCEAN
-121.96,36.99,23.0,3209.0,748.0,1423.0,666.0,2.7375,238000.0,NEAR OCEAN
-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,500001.0,<1H OCEAN
-117.89,34.08,25.0,2115.0,489.0,1107.0,477.0,3.1949,207400.0,<1H OCEAN
-117.37,33.99,44.0,917.0,224.0,666.0,220.0,1.685,114200.0,INLAND
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,329200.0,NEAR BAY
-119.29,34.23,22.0,2486.0,608.0,709.0,523.0,2.9018,275000.0,NEAR OCEAN
-118.27909421107364,33.991794405238096,37.0,1428.0,296.0,1092.0,334.0,1.614015265730312,113587.0,<1H OCEAN
-118.10984496655226,33.8838219258696,35.0,2772.0,574.0,1539.0,553.0,3.1599974301618836,225288.0,<1H OCEAN
-121.43,38.55,44.0,3514.0,714.0,1509.0,656.0,2.7333,100100.0,INLAND
-122.08,37.65,17.0,5018.0,1439.0,3069.0,1299.0,2.7694,161900.0,NEAR BAY
-117.56442146803882,33.85971738871933,15.0,1785.0,461.0,1244.0,423.0,2.3734638280914107,113823.0,INLAND
-121.12960750804788,39.07149351540496,15.0,1122.0,207.0,646.0,201.0,2.6563590309499334,147006.0,INLAND
-121.42,37.76,18.0,5501.0,1051.0,2964.0,1009.0,4.1855,162100.0,INLAND
-123.76658658442823,39.33470309948957,11.0,1497.0,320.0,943.0,296.0,3.128989089596561,146309.0,<1H OCEAN
-117.86,33.71,21.0,1795.0,406.0,2246.0,400.0,3.152,152800.0,<1H OCEAN
-117.39173412218823,33.95908716201706,36.0,1509.0,223.0,877.0,304.0,3.1540002863097842,123381.0,INLAND
-118.1543335882128,34.06946201400137,28.0,4176.0,913.0,2543.0,826.0,3.5504423260725586,202589.0,<1H OCEAN
-122.09,37.94,29.0,6895.0,1022.0,2634.0,1022.0,6.1922,273200.0,NEAR BAY
-119.75,34.45,6.0,2864.0,,1404.0,603.0,5.5073,263800.0,NEAR OCEAN
-121.81,37.37,26.0,2987.0,539.0,1931.0,518.0,5.1099,213100.0,<1H OCEAN
-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,98800.0,INLAND
-122.150835405383,37.747813831100196,44.0,1495.0,257.0,601.0,242.0,2.970562580520087,197666.0,NEAR BAY
-121.86,37.25,16.0,6958.0,1300.0,2965.0,1217.0,4.2885,262400.0,<1H OCEAN
-122.3568403868391,37.73012824990053,46.0,1467.0,308.0,849.0,324.0,2.4190126178323617,198514.0,NEAR BAY
-118.37862827405631,33.84022116750081,40.0,3139.0,467.0,1355.0,500.0,5.659885510110259,398608.0,<1H OCEAN
-117.80220085618521,33.690848124384885,4.0,1580.0,357.0,746.0,391.0,4.622479905327651,233327.0,<1H OCEAN
-118.23,33.88,41.0,1941.0,367.0,1204.0,323.0,3.0417,113700.0,<1H OCEAN
-121.89633637385155,37.1584148767434,42.0,1370.0,308.0,624.0,275.0,5.079970419454272,301095.0,<1H OCEAN
-118.33,34.08,52.0,1777.0,454.0,671.0,439.0,3.5083,500001.0,<1H OCEAN
-117.03,32.79,17.0,7352.0,1699.0,3331.0,1634.0,2.7006,166300.0,<1H OCEAN
-118.32,33.8,29.0,3254.0,717.0,1593.0,680.0,4.0536,285800.0,<1H OCEAN
-122.66,38.48,21.0,2066.0,393.0,919.0,395.0,3.267,176200.0,<1H OCEAN
-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,174000.0,<1H OCEAN
-117.74919245193871,33.59085741567417,16.0,634.0,124.0,164.0,118.0,4.8826217846458,183502.0,<1H OCEAN
-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,180800.0,<1H OCEAN
-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,4.9808,263100.0,NEAR OCEAN
-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,146600.0,<1H OCEAN
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,54300.0,INLAND
-121.85,38.43,2.0,790.0,135.0,235.0,87.0,5.0862,166500.0,INLAND
-120.29581681933324,35.558645650369755,17.0,5052.0,765.0,2482.0,690.0,2.7789784030168123,133583.0,<1H OCEAN
-118.1,34.1,41.0,1379.0,315.0,1249.0,309.0,2.6553,183100.0,<1H OCEAN
-121.72,38.8,36.0,1069.0,228.0,567.0,190.0,1.9559,78400.0,INLAND
-118.21,34.56,12.0,2472.0,408.0,1048.0,380.0,4.7097,262100.0,INLAND
-117.75,34.01,4.0,22128.0,3522.0,10450.0,3258.0,6.1287,289600.0,<1H OCEAN
-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,2.9554,115000.0,INLAND
-121.47,38.48,25.0,2969.0,551.0,1745.0,487.0,2.6382,76200.0,INLAND
-121.9755997615936,37.57146920211315,15.0,3564.0,589.0,1792.0,569.0,5.673830601389093,294396.0,<1H OCEAN
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,83400.0,INLAND
-118.00883024521185,33.96932547395921,52.0,2937.0,452.0,1255.0,446.0,3.2499175899117883,239853.0,<1H OCEAN
-118.4566770725346,33.95461646592569,16.0,886.0,185.0,248.0,151.0,12.096527751767265,475264.0,<1H OCEAN
-119.67,36.57,32.0,1604.0,292.0,868.0,276.0,2.1908,110000.0,INLAND
-120.4,37.98,19.0,2010.0,433.0,910.0,390.0,2.6696,121200.0,INLAND
-122.04982831841363,37.87161643133014,29.0,2429.0,320.0,871.0,319.0,6.835491416382064,413800.0,NEAR BAY
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,242100.0,<1H OCEAN
-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,98700.0,INLAND
-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,262100.0,<1H OCEAN
-117.12,32.78,4.0,2782.0,817.0,1309.0,787.0,4.2621,124200.0,NEAR OCEAN
-121.58,39.15,34.0,1376.0,376.0,702.0,317.0,1.4946,55500.0,INLAND
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,187500.0,NEAR OCEAN
-119.17409645925935,34.22570272558667,16.0,1281.0,293.0,1004.0,277.0,3.527293006467185,199401.0,NEAR OCEAN
-117.89,33.82,24.0,1268.0,210.0,700.0,224.0,5.0605,216200.0,<1H OCEAN
-121.34530260386775,38.57827965383529,29.0,1973.0,518.0,798.0,446.0,1.971248009498688,53393.0,INLAND
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,214000.0,<1H OCEAN
-122.23302065186903,37.843266544583265,41.0,2472.0,440.0,696.0,366.0,6.481001468512353,383910.0,NEAR BAY
-117.69,34.0,28.0,707.0,154.0,561.0,129.0,2.5781,111600.0,INLAND
-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,81300.0,NEAR OCEAN
-118.04,33.98,25.0,3040.0,831.0,1580.0,735.0,2.3182,182100.0,<1H OCEAN
-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,234300.0,<1H OCEAN
-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,205100.0,NEAR BAY
-122.21701274495231,37.76418063683,44.0,2515.0,831.0,2790.0,750.0,1.5888325974459658,120777.0,NEAR BAY
-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,112500.0,INLAND
-118.46,34.02,29.0,2329.0,833.0,1953.0,800.0,2.6639,233300.0,<1H OCEAN
-117.26,33.05,14.0,2323.0,373.0,1057.0,372.0,6.2513,240900.0,NEAR OCEAN
-118.19,33.86,42.0,1999.0,431.0,1060.0,399.0,3.7031,167100.0,<1H OCEAN
-121.37,38.66,17.0,4866.0,1056.0,2371.0,1030.0,2.4574,103300.0,INLAND
-122.65258164147173,38.09612325588543,20.0,3731.0,582.0,2153.0,600.0,5.611224047949452,274919.0,<1H OCEAN
-115.40523368621811,32.77040043014483,15.0,1065.0,198.0,459.0,168.0,6.167595518722763,147190.0,INLAND
-122.32,37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674,129100.0,NEAR BAY
-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,5.5649,271200.0,<1H OCEAN
-122.52,38.67,35.0,1705.0,321.0,708.0,253.0,3.4539,300000.0,INLAND
-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,172500.0,<1H OCEAN
-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,208200.0,NEAR BAY
-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,54600.0,INLAND
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,233300.0,<1H OCEAN
-121.49517573395346,38.49344176949708,24.0,4688.0,799.0,1962.0,757.0,5.0952098630351355,176980.0,INLAND
-122.41490287138265,37.768542816074955,51.0,3896.0,1284.0,2364.0,1182.0,2.7257692857547395,341049.0,NEAR BAY
-120.55753651791032,38.497189242520896,14.0,3762.0,725.0,1032.0,412.0,3.357029367803159,119457.0,INLAND
-118.12973943130324,34.13267874554948,28.0,2652.0,798.0,2716.0,721.0,2.116213474225316,144237.0,<1H OCEAN
-117.67,33.57,18.0,1614.0,210.0,692.0,209.0,7.9294,280300.0,<1H OCEAN
-122.24,40.17,51.0,2378.0,584.0,1083.0,494.0,1.577,51900.0,INLAND
-118.45980419111486,34.214783287963684,6.0,2098.0,649.0,1414.0,485.0,3.469304872279231,187363.0,<1H OCEAN
-121.29115371629214,38.72449388201676,10.0,2055.0,416.0,1240.0,416.0,4.14149039664837,114876.0,INLAND
-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,214800.0,NEAR BAY
-119.52,34.39,23.0,1414.0,365.0,889.0,345.0,2.6397,250000.0,NEAR OCEAN
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,158300.0,NEAR OCEAN
-121.8592503603794,37.703302444613435,14.0,10400.0,1355.0,4427.0,1598.0,6.938994481977905,323262.0,INLAND
-117.2313189111413,33.186364020337436,30.0,3468.0,725.0,1887.0,680.0,3.5662652464602504,167065.0,<1H OCEAN
-117.39,34.09,10.0,5736.0,945.0,3528.0,932.0,4.3958,130700.0,INLAND
-117.9,34.11,37.0,1286.0,255.0,1047.0,249.0,4.2019,140100.0,<1H OCEAN
-118.10098847056713,34.14161353162279,43.0,1588.0,244.0,716.0,248.0,10.505951378371291,500001.0,<1H OCEAN
-121.36,38.15,42.0,2051.0,334.0,878.0,318.0,4.3553,185700.0,INLAND
-117.32,34.48,8.0,4627.0,887.0,2739.0,846.0,3.0204,93100.0,INLAND
-121.82,37.36,33.0,1624.0,337.0,1412.0,323.0,4.0385,167600.0,<1H OCEAN
-120.43265714967787,38.424139733111225,19.0,2746.0,618.0,1095.0,412.0,2.702328658121373,91018.0,INLAND
-117.31,32.98,17.0,2789.0,648.0,849.0,345.0,4.1012,244700.0,NEAR OCEAN
-119.11485437861273,36.19682680391772,10.0,2094.0,447.0,1481.0,426.0,1.6267635541271281,60260.0,INLAND
-122.69,38.34,15.0,3091.0,697.0,1602.0,682.0,4.0071,135500.0,<1H OCEAN
-118.02072713928003,34.58664561761384,1.0,9780.0,1650.0,4861.0,1545.0,4.285766852001762,152102.0,INLAND
-118.2911688843427,33.908116607567116,28.0,1704.0,388.0,839.0,392.0,2.6139824817053254,163964.0,<1H OCEAN
-122.69,38.45,36.0,1943.0,337.0,711.0,318.0,3.9191,183000.0,<1H OCEAN
-117.81,33.67,9.0,1567.0,299.0,675.0,294.0,5.2124,199600.0,<1H OCEAN
-122.29399535137536,37.86682303642333,38.0,1175.0,289.0,503.0,272.0,2.872811111896672,200688.0,NEAR BAY
-119.56112153382347,36.521272773270816,18.0,2983.0,545.0,1629.0,627.0,3.359123614226844,94606.0,INLAND
-122.03,37.56,31.0,4981.0,964.0,2841.0,924.0,4.8962,220200.0,NEAR BAY
-118.1,34.07,36.0,3661.0,956.0,3816.0,931.0,2.5104,185000.0,<1H OCEAN
-118.35856694329193,34.040277975054146,52.0,1969.0,274.0,857.0,297.0,7.40758232376216,500001.0,<1H OCEAN
-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,404300.0,NEAR BAY
-121.40279638271232,38.35634497218356,26.0,1618.0,261.0,2007.0,235.0,3.197725839448412,160104.0,INLAND
-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3.1691,259400.0,NEAR BAY
-117.67,34.12,15.0,3162.0,495.0,1145.0,473.0,5.3525,191700.0,INLAND
-117.33,33.24,13.0,4543.0,881.0,2298.0,870.0,2.9386,143400.0,NEAR OCEAN
-122.46,37.71,52.0,1580.0,337.0,1425.0,330.0,4.0547,246200.0,NEAR OCEAN
-122.07,37.41,26.0,1184.0,225.0,815.0,218.0,5.7657,322300.0,NEAR BAY
-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,231300.0,INLAND
-120.42,34.95,52.0,1391.0,287.0,632.0,276.0,1.7431,131500.0,<1H OCEAN
-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,255400.0,<1H OCEAN
-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,96600.0,INLAND
-122.5196631237558,37.95732508664806,37.0,3337.0,652.0,1496.0,618.0,3.493738720741412,265785.0,NEAR BAY
-118.28352448990248,34.04138108883469,52.0,290.0,107.0,472.0,92.0,1.942193133592235,39261.0,<1H OCEAN
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,500001.0,NEAR BAY
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,110200.0,<1H OCEAN
-120.31986602190334,37.88392802833423,13.0,109.0,18.0,54.0,24.0,4.3224433513094755,101175.0,INLAND
-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,211000.0,INLAND
-117.57987577135063,34.016497744831916,5.0,5568.0,953.0,3004.0,1039.0,5.027453485119449,185030.0,INLAND
-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,178500.0,<1H OCEAN
-117.0883694677078,32.63069520851217,19.0,2701.0,744.0,1128.0,764.0,1.660366020590162,134030.0,NEAR OCEAN
-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202,100000.0,INLAND
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,177900.0,<1H OCEAN
-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,410000.0,<1H OCEAN
-121.93560815908737,36.626630268495624,52.0,671.0,162.0,321.0,147.0,3.2889744630321367,260027.0,NEAR OCEAN
-122.10684152648408,37.91742039700318,17.0,9778.0,1373.0,3287.0,1488.0,7.226527982424494,307653.0,NEAR BAY
-117.3151736584434,33.21365347201836,13.0,3826.0,851.0,1546.0,838.0,2.8030542578958264,99897.0,<1H OCEAN
-121.93,37.72,26.0,3816.0,637.0,1935.0,642.0,4.4697,221300.0,<1H OCEAN
-119.19304408471066,34.12770512536299,18.0,2351.0,687.0,3144.0,631.0,2.560106607307697,147433.0,NEAR OCEAN
-121.47779687240318,38.55219339468457,38.0,1772.0,337.0,869.0,376.0,1.9215265696733723,64219.0,INLAND
-118.32,33.73,25.0,1099.0,168.0,407.0,159.0,7.6886,500001.0,NEAR OCEAN
-117.85,33.86,18.0,329.0,72.0,209.0,71.0,4.6806,187500.0,<1H OCEAN
-117.04,32.75,36.0,2297.0,418.0,1070.0,392.0,3.5192,144000.0,NEAR OCEAN
-118.31615800982023,33.95291137444255,42.0,1283.0,364.0,1113.0,300.0,4.169481001970516,143880.0,<1H OCEAN
-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,290400.0,<1H OCEAN
-121.62,39.13,41.0,1147.0,243.0,583.0,239.0,2.2431,63400.0,INLAND
-121.98,38.35,16.0,1697.0,267.0,832.0,277.0,4.4375,132600.0,INLAND
-116.93,33.73,13.0,3603.0,573.0,1644.0,515.0,4.0433,132300.0,INLAND
-117.96810687714043,34.04031047285394,34.0,1130.0,225.0,903.0,213.0,2.914825565216341,146937.0,<1H OCEAN
-120.52,35.06,11.0,1317.0,234.0,655.0,243.0,4.3611,329700.0,<1H OCEAN
-121.28,37.83,32.0,696.0,151.0,443.0,144.0,2.5156,86300.0,INLAND
-118.19,33.78,24.0,225.0,72.0,439.0,71.0,2.8533,137500.0,NEAR OCEAN
-121.92727497117437,37.298167191782326,52.0,2102.0,333.0,782.0,320.0,5.523704654456046,292783.0,<1H OCEAN
-121.92043412598473,37.64430945266124,47.0,1317.0,204.0,506.0,222.0,5.324317431925073,298493.0,INLAND
-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,383300.0,INLAND
-118.15,33.98,17.0,3361.0,925.0,3264.0,914.0,2.2813,145600.0,<1H OCEAN
-122.35,40.25,10.0,1621.0,318.0,866.0,283.0,3.5,104300.0,INLAND
-117.89316244570034,33.59183119769111,40.0,1540.0,347.0,510.0,272.0,5.353209701253664,498984.0,<1H OCEAN
-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,300000.0,<1H OCEAN
-119.00024613410812,35.3806108068274,39.0,2184.0,558.0,1600.0,398.0,1.59131462447966,51293.0,INLAND
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,146800.0,INLAND
-118.07707395976414,34.14615782563595,40.0,2814.0,377.0,1114.0,384.0,7.409441903500958,410218.0,INLAND
-118.25114519140521,34.04548752568008,52.0,60.0,52.0,42.0,28.0,4.04370121082764,498425.0,<1H OCEAN
-121.01,37.62,35.0,2074.0,477.0,1687.0,431.0,2.0885,73700.0,INLAND
-118.10981920229098,34.07233014166976,19.0,3065.0,771.0,1926.0,801.0,3.1509779260379323,180271.0,<1H OCEAN
-117.25267438032984,33.05147528648423,6.0,8904.0,1598.0,3864.0,1461.0,7.020936467117334,306104.0,NEAR OCEAN
-117.23,32.87,15.0,2290.0,662.0,1034.0,594.0,3.0104,204200.0,NEAR OCEAN
-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4.4844,205500.0,<1H OCEAN
-117.38,33.97,29.0,1157.0,297.0,2027.0,253.0,1.6389,155000.0,INLAND
-122.19232080018837,37.91958676659549,32.0,7260.0,809.0,2484.0,873.0,11.324688299491182,476723.0,NEAR BAY
-122.21880981144145,37.463669393482405,41.0,768.0,172.0,454.0,180.0,3.286783065273534,257547.0,NEAR OCEAN
-120.79212664453524,37.53094733052065,30.0,1161.0,273.0,712.0,206.0,2.1188892961602432,89355.0,INLAND
-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341,391500.0,INLAND
-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,3.9722,117400.0,<1H OCEAN
-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,3.4838,112500.0,INLAND
-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,104900.0,<1H OCEAN
-120.45,36.86,34.0,673.0,173.0,539.0,182.0,2.3523,66000.0,INLAND
-117.65,33.65,15.0,3485.0,519.0,1740.0,485.0,6.7543,251900.0,<1H OCEAN
-117.94,33.73,24.0,4197.0,718.0,2468.0,714.0,5.2563,211400.0,<1H OCEAN
-118.25,33.96,48.0,1052.0,234.0,793.0,216.0,1.6585,92900.0,<1H OCEAN
-118.13800454167244,33.828213061673196,41.0,2271.0,439.0,1200.0,386.0,3.431700247791212,212150.0,NEAR OCEAN
-118.39,34.02,38.0,2447.0,636.0,1312.0,574.0,3.5909,279400.0,<1H OCEAN
-121.12,38.0,36.0,683.0,159.0,505.0,141.0,3.4265,158900.0,INLAND
-122.04,37.99,32.0,1504.0,279.0,749.0,267.0,3.2,134500.0,NEAR BAY
-117.05,33.05,6.0,7916.0,1293.0,2741.0,1204.0,5.6436,278600.0,<1H OCEAN
-117.88,33.74,25.0,1799.0,557.0,3416.0,538.0,3.0083,163500.0,<1H OCEAN
-117.97,33.74,18.0,2814.0,539.0,1439.0,493.0,3.599,262000.0,<1H OCEAN
-121.85,37.26,16.0,1816.0,241.0,793.0,234.0,6.8194,291200.0,<1H OCEAN
-118.35,34.15,52.0,1680.0,238.0,493.0,211.0,9.042,500001.0,<1H OCEAN
-120.88,37.52,2.0,1871.0,409.0,707.0,256.0,2.6103,133600.0,INLAND
-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,303900.0,INLAND
-121.47,38.56,52.0,1532.0,408.0,782.0,369.0,1.8911,85900.0,INLAND
-119.0300012627531,35.405676730830386,39.0,1091.0,219.0,568.0,217.0,2.2207714764274544,69082.0,INLAND
-118.37,33.93,46.0,1130.0,201.0,503.0,196.0,4.4861,246300.0,<1H OCEAN
-117.18,32.8,10.0,3821.0,631.0,1605.0,609.0,5.5454,217100.0,NEAR OCEAN
-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,388100.0,<1H OCEAN
-118.06951494462933,33.844733143186765,36.0,909.0,201.0,615.0,195.0,3.5822151504079462,177753.0,<1H OCEAN
-121.22,38.16,24.0,4411.0,776.0,2038.0,732.0,3.475,151200.0,INLAND
-123.88,40.93,28.0,1272.0,259.0,519.0,220.0,3.2891,106300.0,<1H OCEAN
-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0,156400.0,<1H OCEAN
-121.42,38.48,13.0,7880.0,1992.0,4749.0,1882.0,1.9657,116000.0,INLAND
-117.79,33.55,39.0,5066.0,1292.0,1915.0,1117.0,3.821,452100.0,<1H OCEAN
-118.26,34.23,43.0,1428.0,325.0,836.0,302.0,4.5759,209200.0,<1H OCEAN
-117.87883386899453,33.90418083573255,9.0,1857.0,501.0,1168.0,501.0,3.418838652106359,167453.0,<1H OCEAN
-117.94289893600047,33.81249219921973,36.0,1664.0,279.0,1128.0,309.0,4.717052089092588,201774.0,<1H OCEAN
-118.42,34.09,40.0,3552.0,392.0,1024.0,370.0,15.0001,500001.0,<1H OCEAN
-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,228600.0,NEAR OCEAN
-118.33,34.02,46.0,1528.0,391.0,933.0,366.0,2.1979,125700.0,<1H OCEAN
-122.20643902576049,37.83481786056469,52.0,2770.0,419.0,1015.0,357.0,8.259873601230405,376939.0,NEAR BAY
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,238800.0,NEAR OCEAN
-118.32627769055166,33.746630715265034,23.0,5310.0,912.0,2246.0,774.0,4.294619375912835,356214.0,NEAR OCEAN
-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167,87500.0,<1H OCEAN
-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,232800.0,<1H OCEAN
-117.1,32.75,16.0,2426.0,799.0,1505.0,754.0,1.6444,103400.0,NEAR OCEAN
-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588,160100.0,<1H OCEAN
-121.26594546506617,37.97654235337892,44.0,461.0,115.0,314.0,94.0,2.915092928624892,54828.0,INLAND
-118.04832061137833,34.09245595747547,43.0,3404.0,611.0,1850.0,584.0,5.194137283110624,411506.0,INLAND
-120.92,39.56,48.0,1276.0,292.0,358.0,145.0,1.875,66600.0,INLAND
-118.13,34.02,36.0,984.0,275.0,1024.0,284.0,2.125,153500.0,<1H OCEAN
-120.68,35.51,17.0,1701.0,298.0,941.0,293.0,4.3218,209100.0,<1H OCEAN
